RowId,Location
1,64.56168365478516
2,36.99007034301758
3,28.822071075439453
4,35.87876510620117
5,58.89424133300781
6,37.812313079833984
7,70.68234252929688
8,38.05629348754883
9,35.18950653076172
10,37.235198974609375
11,22.420917510986328
12,36.506595611572266
13,56.102134704589844
14,26.22705078125
15,78.25481414794922
16,29.13709259033203
17,37.26546096801758
18,25.594615936279297
19,15.53173828125
20,26.712390899658203
21,48.13563537597656
22,51.349910736083984
23,62.25862503051758
24,75.40750885009766
25,30.908367156982422
26,75.2322998046875
27,46.84649658203125
28,68.5963363647461
29,46.64432144165039
30,83.62922668457031
31,66.60370635986328
32,35.71215057373047
33,27.34724998474121
34,36.679325103759766
35,59.93584060668945
36,36.9848518371582
37,72.61992645263672
38,36.03792190551758
39,33.2882194519043
40,37.830711364746094
41,20.763080596923828
42,37.82645034790039
43,54.54595184326172
44,31.09061050415039
45,78.05276489257812
46,27.72570037841797
47,34.5942268371582
48,31.767127990722656
49,13.624549865722656
50,30.952733993530273
51,47.63120651245117
52,58.54078674316406
53,64.16619110107422
54,74.44116973876953
55,33.21159744262695
56,75.68571472167969
57,48.53303146362305
58,72.3858413696289
59,48.5049934387207
60,86.57032012939453
61,64.8163833618164
62,36.126220703125
63,31.170209884643555
64,37.26481246948242
65,59.24525833129883
66,37.12189483642578
67,69.9058837890625
68,36.283870697021484
69,36.76412582397461
70,38.38163757324219
71,25.111461639404297
72,37.90042495727539
73,57.32954406738281
74,30.248231887817383
75,73.75493621826172
76,27.903919219970703
77,37.93531799316406
78,31.070606231689453
79,20.40046501159668
80,32.08516311645508
81,47.748008728027344
82,56.586692810058594
83,62.16035842895508
84,73.80233001708984
85,35.7475471496582
86,74.75006103515625
87,48.94182586669922
88,71.00892639160156
89,48.99733352661133
90,83.2274169921875
91,65.43179321289062
92,38.566078186035156
93,30.81583595275879
94,40.36107635498047
95,58.52848815917969
96,39.81043243408203
97,71.82206726074219
98,39.52384948730469
99,36.79237365722656
100,41.184391021728516
101,24.319007873535156
102,41.8846321105957
103,55.31724548339844
104,30.16726303100586
105,76.3293228149414
106,30.399215698242188
107,36.493072509765625
108,31.411523818969727
109,18.281442642211914
110,34.644073486328125
111,46.00941848754883
112,52.508705139160156
113,63.4299201965332
114,76.10211944580078
115,33.12453079223633
116,77.50251770019531
117,47.2498779296875
118,71.08922576904297
119,47.64812088012695
120,81.24061584472656
121,66.11746215820312
122,37.354244232177734
123,27.179218292236328
124,38.22416687011719
125,60.28184509277344
126,37.87422561645508
127,71.89517974853516
128,38.10200119018555
129,33.2236213684082
130,38.6978645324707
131,21.541372299194336
132,39.553409576416016
133,56.94221496582031
134,29.29379653930664
135,77.51142883300781
136,29.733320236206055
137,34.46217727661133
138,29.861778259277344
139,14.538529396057129
140,31.91315460205078
141,46.6984977722168
142,51.810340881347656
143,63.52322769165039
144,74.86956787109375
145,32.155311584472656
146,75.8586196899414
147,47.44447326660156
148,69.83963775634766
149,47.62667465209961
150,83.29762268066406
151,67.06451416015625
152,36.50224304199219
153,28.310649871826172
154,36.556175231933594
155,59.724971771240234
156,37.1927604675293
157,74.3668212890625
158,38.03337860107422
159,35.46672439575195
160,37.49184799194336
161,20.88595199584961
162,38.0147590637207
163,55.32845687866211
164,30.029325485229492
165,79.958251953125
166,29.86956787109375
167,37.605125427246094
168,29.940082550048828
169,15.059810638427734
170,30.449386596679688
171,46.543426513671875
172,51.00196075439453
173,63.85335922241211
174,75.41100311279297
175,32.1738166809082
176,76.31808471679688
177,47.45287322998047
178,71.90668487548828
179,47.514957427978516
180,83.363037109375
181,65.4389419555664
182,34.55972671508789
183,25.48259162902832
184,35.05955123901367
185,58.743202209472656
186,35.91817092895508
187,72.37083435058594
188,35.722904205322266
189,33.323219299316406
190,36.478206634521484
191,17.868677139282227
192,36.32761001586914
193,57.697227478027344
194,25.612144470214844
195,78.06739807128906
196,25.96554183959961
197,35.65235137939453
198,25.22156524658203
199,11.407362937927246
200,27.15076446533203
201,50.51070022583008
202,51.99555206298828
203,63.428401947021484
204,74.80547332763672
205,30.332304000854492
206,76.11074829101562
207,48.85780334472656
208,70.0544662475586
209,48.73469161987305
210,82.98992919921875
211,65.76824951171875
212,35.521461486816406
213,29.16657257080078
214,35.485008239746094
215,59.92660903930664
216,36.30729293823242
217,71.37040710449219
218,36.144474029541016
219,34.90795135498047
220,36.582298278808594
221,23.424575805664062
222,36.41122055053711
223,55.729034423828125
224,30.004480361938477
225,76.79510498046875
226,28.296863555908203
227,36.762210845947266
228,29.616802215576172
229,17.198564529418945
230,29.546531677246094
231,48.680660247802734
232,53.26982498168945
233,62.21464157104492
234,71.44486236572266
235,33.331417083740234
236,72.4778060913086
237,48.112003326416016
238,67.9909896850586
239,48.14082717895508
240,81.56175231933594
241,62.33021926879883
242,38.050968170166016
243,30.514408111572266
244,36.587303161621094
245,57.12326431274414
246,38.87113952636719
247,68.30131530761719
248,38.804443359375
249,36.14698028564453
250,38.1849479675293
251,24.990325927734375
252,36.93428421020508
253,54.2274169921875
254,29.915023803710938
255,75.47067260742188
256,31.155054092407227
257,39.06886672973633
258,29.296550750732422
259,17.76998519897461
260,29.19786834716797
261,45.320404052734375
262,56.442352294921875
263,58.9089469909668
264,73.91376495361328
265,30.13399314880371
266,73.18772888183594
267,44.758731842041016
268,68.39610290527344
269,44.48660659790039
270,83.68756103515625
271,65.42454528808594
272,36.247352600097656
273,29.481891632080078
274,35.6600227355957
275,58.84737777709961
276,37.336891174316406
277,71.83324432373047
278,37.3712158203125
279,36.28331756591797
280,37.127803802490234
281,23.111793518066406
282,36.76750183105469
283,57.20543670654297
284,26.027935028076172
285,78.34461975097656
286,29.593944549560547
287,37.32722473144531
288,26.03978729248047
289,16.723167419433594
290,29.04724884033203
291,47.21043395996094
292,53.450469970703125
293,61.83492660522461
294,72.28002166748047
295,32.07817840576172
296,72.34598541259766
297,47.3474235534668
298,65.8234634399414
299,47.35582733154297
300,81.44681549072266
301,67.0564956665039
302,39.3719367980957
303,30.43581771850586
304,36.32811737060547
305,61.67385482788086
306,39.8259391784668
307,73.06245422363281
308,40.89120864868164
309,36.292205810546875
310,37.9216194152832
311,24.562145233154297
312,36.782161712646484
313,57.21489334106445
314,31.743743896484375
315,81.31608581542969
316,33.56372833251953
317,39.70169448852539
318,30.141738891601562
319,17.685821533203125
320,28.189058303833008
321,47.866981506347656
322,52.86719512939453
323,60.63069534301758
324,78.56795501708984
325,32.912925720214844
326,77.14153289794922
327,46.339263916015625
328,70.81780242919922
329,46.03545379638672
330,86.61686706542969
331,64.4778823852539
332,37.4914665222168
333,30.84160614013672
334,37.52833938598633
335,58.67133331298828
336,38.41812515258789
337,70.40067291259766
338,38.55171203613281
339,36.829978942871094
340,38.774078369140625
341,24.69516372680664
342,38.56683349609375
343,54.99738311767578
344,30.23813247680664
345,76.27879333496094
346,32.430015563964844
347,40.50038146972656
348,30.362747192382812
349,18.22539520263672
350,32.91025161743164
351,47.56330871582031
352,56.280128479003906
353,60.76192092895508
354,75.77997589111328
355,33.66278076171875
356,76.188720703125
357,47.673683166503906
358,72.27876281738281
359,47.5562858581543
360,82.54830932617188
361,65.17933654785156
362,36.0184326171875
363,29.940593719482422
364,35.42975997924805
365,59.946128845214844
366,36.95606231689453
367,70.60092163085938
368,36.04805374145508
369,34.67536163330078
370,36.65510559082031
371,24.695087432861328
372,35.77593231201172
373,56.6585578918457
374,30.172840118408203
375,75.30648803710938
376,26.720815658569336
377,36.80983352661133
378,30.16973114013672
379,17.599773406982422
380,28.524810791015625
381,45.4493293762207
382,64.99476623535156
383,59.4387321472168
384,76.57940673828125
385,32.891876220703125
386,76.5301513671875
387,45.90911102294922
388,72.91896057128906
389,45.6174430847168
390,87.11436462402344
391,63.761009216308594
392,35.21731185913086
393,24.8984317779541
394,34.680519104003906
395,58.6220817565918
396,35.70536422729492
397,70.67384338378906
398,36.387298583984375
399,30.94202995300293
400,35.42696762084961
401,19.5257568359375
402,35.551151275634766
403,55.101165771484375
404,23.984926223754883
405,76.4954605102539
406,25.29193687438965
407,33.90977478027344
408,24.215412139892578
409,12.374106407165527
410,24.719301223754883
411,41.89912033081055
412,61.8396110534668
413,59.60887145996094
414,71.10831451416016
415,30.49949073791504
416,69.96195220947266
417,44.73455047607422
418,68.00440216064453
419,44.60660171508789
420,80.82076263427734
421,65.52226257324219
422,38.59743881225586
423,30.158100128173828
424,36.45695114135742
425,58.77119064331055
426,39.932064056396484
427,72.63065338134766
428,40.008567810058594
429,36.843135833740234
430,38.66559982299805
431,23.32640838623047
432,37.01778030395508
433,55.03401184082031
434,30.82141876220703
435,79.72312927246094
436,32.87034606933594
437,39.790103912353516
438,29.976242065429688
439,16.95631217956543
440,29.68854331970215
441,45.104610443115234
442,60.39167022705078
443,60.51138687133789
444,80.22074127197266
445,29.894075393676758
446,78.46410369873047
447,44.88856506347656
448,77.06827545166016
449,44.561954498291016
450,86.36729431152344
451,65.87420654296875
452,35.58643341064453
453,29.07032012939453
454,33.246612548828125
455,59.43405532836914
456,36.231117248535156
457,71.55522155761719
458,37.1852912902832
459,35.27165222167969
460,34.8798713684082
461,23.62744140625
462,33.68785095214844
463,59.049949645996094
464,27.52763557434082
465,77.70425415039062
466,27.49207305908203
467,36.69708251953125
468,26.477706909179688
469,19.58614158630371
470,23.417503356933594
471,45.49702453613281
472,48.300384521484375
473,58.67977523803711
474,70.67582702636719
475,31.133272171020508
476,68.91258239746094
477,44.82302474975586
478,65.11100006103516
479,44.427364349365234
480,74.77706146240234
481,64.36971282958984
482,37.405487060546875
483,29.158493041992188
484,36.3359489440918
485,58.06287384033203
486,38.448909759521484
487,70.853759765625
488,38.458438873291016
489,35.6529541015625
490,38.01216506958008
491,22.795745849609375
492,36.9875602722168
493,53.98628234863281
494,29.52490234375
495,78.52708435058594
496,32.45508575439453
497,39.84274673461914
498,28.85205841064453
499,14.833805084228516
500,31.194013595581055
501,46.51484680175781
502,59.18036651611328
503,59.38944625854492
504,78.28975677490234
505,31.853727340698242
506,78.01583862304688
507,46.39215087890625
508,73.15674591064453
509,46.01332473754883
510,86.43490600585938
511,62.74840545654297
512,35.38987350463867
513,31.04861831665039
514,37.608062744140625
515,57.86166763305664
516,36.4739875793457
517,67.85301971435547
518,35.223636627197266
519,36.034393310546875
520,38.27420425415039
521,25.587867736816406
522,38.44913864135742
523,56.21674728393555
524,29.65777587890625
525,73.16716766357422
526,28.307472229003906
527,39.043643951416016
528,31.283763885498047
529,19.10400390625
530,33.30709457397461
531,49.47686004638672
532,58.065879821777344
533,63.01595687866211
534,69.00272369384766
535,33.2752571105957
536,71.42556762695312
537,48.6541633605957
538,68.025146484375
539,49.07231903076172
540,77.26808166503906
541,62.382171630859375
542,34.574214935302734
543,29.684755325317383
544,36.25239181518555
545,56.83092498779297
546,35.683841705322266
547,67.78034210205078
548,34.819889068603516
549,35.15369415283203
550,37.08491897583008
551,24.09572410583496
552,37.21088790893555
553,53.27947235107422
554,29.900848388671875
555,72.50172424316406
556,27.29815673828125
557,35.57071304321289
558,31.483915328979492
559,18.142812728881836
560,32.102439880371094
561,46.149147033691406
562,55.541866302490234
563,59.74397659301758
564,71.91668701171875
565,36.185829162597656
566,73.83414459228516
567,47.56263732910156
568,69.47306823730469
569,48.0117073059082
570,80.0125503540039
571,63.938907623291016
572,33.91765213012695
573,28.4143009185791
574,34.68850326538086
575,57.5908317565918
576,35.2658805847168
577,70.139404296875
578,34.87709426879883
579,34.958343505859375
580,36.037017822265625
581,22.281402587890625
582,35.82004165649414
583,55.82386779785156
584,23.564945220947266
585,76.6626968383789
586,26.88636016845703
587,35.55843734741211
588,24.563766479492188
589,15.925498962402344
590,28.210784912109375
591,46.661476135253906
592,51.15203857421875
593,61.865272521972656
594,70.01878356933594
595,32.32445526123047
596,70.85556030273438
597,47.36293029785156
598,63.762306213378906
599,47.629364013671875
600,80.78909301757812
601,62.670021057128906
602,35.456092834472656
603,30.86286163330078
604,36.45451736450195
605,56.66299819946289
606,37.13760757446289
607,68.60202026367188
608,35.78250503540039
609,36.81993103027344
610,38.14838790893555
611,24.790157318115234
612,37.16059494018555
613,52.69367980957031
614,29.203720092773438
615,75.4370346069336
616,28.17289924621582
617,38.231868743896484
618,30.475574493408203
619,17.507198333740234
620,30.265605926513672
621,45.01628494262695
622,57.627044677734375
623,60.9503059387207
624,70.96703338623047
625,35.14809036254883
626,72.16859436035156
627,47.27750778198242
628,69.03707885742188
629,47.62561798095703
630,77.75860595703125
631,66.3021240234375
632,37.278297424316406
633,29.46453094482422
634,35.94245529174805
635,60.829280853271484
636,37.56711196899414
637,73.16324615478516
638,38.50254821777344
639,35.59001541137695
640,36.716854095458984
641,23.929723739624023
642,36.95346450805664
643,57.14561080932617
644,26.134170532226562
645,78.73182678222656
646,28.320476531982422
647,37.613258361816406
648,25.61037254333496
649,17.334651947021484
650,27.62179946899414
651,45.031917572021484
652,61.556182861328125
653,62.41782760620117
654,70.44591522216797
655,33.41970443725586
656,68.71306610107422
657,47.20365905761719
658,68.3062515258789
659,46.992530822753906
660,79.09632873535156
661,66.52435302734375
662,37.53887939453125
663,29.60744285583496
664,36.50149154663086
665,61.200748443603516
666,38.19697189331055
667,72.79441833496094
668,38.623958587646484
669,35.49291229248047
670,37.624446868896484
671,23.813899993896484
672,37.13796615600586
673,56.56813430786133
674,29.83244514465332
675,80.22811889648438
676,30.624128341674805
677,38.12895202636719
678,29.564266204833984
679,17.061065673828125
680,28.264123916625977
681,47.234130859375
682,51.3621711730957
683,62.707584381103516
684,75.16822052001953
685,33.931705474853516
686,75.28335571289062
687,47.4168701171875
688,69.11083984375
689,47.469173431396484
690,82.63214111328125
691,63.77164077758789
692,39.777225494384766
693,32.70747756958008
694,34.258941650390625
695,57.396305084228516
696,40.43581008911133
697,71.38125610351562
698,41.389217376708984
699,38.80947494506836
700,37.080135345458984
701,26.804370880126953
702,33.51320266723633
703,54.94302749633789
704,32.632179260253906
705,78.83259582519531
706,34.240631103515625
707,40.76181411743164
708,30.921180725097656
709,22.626102447509766
710,23.6906795501709
711,41.07477569580078
712,59.41823196411133
713,57.0353889465332
714,73.4257583618164
715,28.63206672668457
716,68.60037994384766
717,41.43506622314453
718,71.567138671875
719,40.79490280151367
720,75.01126098632812
721,65.08085632324219
722,34.55585479736328
723,29.893463134765625
724,37.93915557861328
725,58.95112228393555
726,35.5461540222168
727,70.89192199707031
728,34.822940826416016
729,36.155006408691406
730,37.89091873168945
731,24.827329635620117
732,39.52839279174805
733,57.357994079589844
734,27.56307601928711
735,75.60139465332031
736,25.789731979370117
737,36.06071090698242
738,30.921615600585938
739,19.645160675048828
740,31.7040958404541
741,46.36078643798828
742,46.049278259277344
743,63.693809509277344
744,68.8573989868164
745,36.740509033203125
746,71.67601013183594
747,48.924034118652344
748,63.221431732177734
749,49.905330657958984
750,76.10572052001953
751,66.95864868164062
752,34.3276481628418
753,27.507436752319336
754,39.888771057128906
755,59.733795166015625
756,36.138771057128906
757,73.97466278076172
758,34.44550704956055
759,34.149166107177734
760,39.97896957397461
761,20.431354522705078
762,42.04832077026367
763,54.70741271972656
764,26.500751495361328
765,78.42315673828125
766,23.888452529907227
767,32.96512222290039
768,30.041400909423828
769,13.561116218566895
770,33.57967758178711
771,46.570884704589844
772,54.21366882324219
773,70.05350494384766
774,70.86432647705078
775,35.3206787109375
776,76.11541748046875
777,50.899147033691406
778,71.9201889038086
779,52.22587203979492
780,79.47802734375
781,64.64682006835938
782,35.941192626953125
783,27.154245376586914
784,36.06818389892578
785,57.83566665649414
786,37.005252838134766
787,71.3370590209961
788,36.68581771850586
789,33.44844055175781
790,37.29987335205078
791,20.59544563293457
792,37.06389617919922
793,53.05543899536133
794,30.867305755615234
795,77.0339584350586
